"client","route","role","screen","source","backend_dependency","loading_state","populated_state","empty_state","offline_state","validation_state","unauthorized_state","recoverable_error_state","success_state","primary_actions","current_test_coverage"
"expo_reference","/account-status","mixed","account-status.tsx","app/account-status.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Sign out","reference_client_not_credited_for_android_completion"
"expo_reference","/admin","admin","index.tsx","app/admin/index.tsx","","not_detected","detected","not_detected","not_detected","not_detected","detected","detected","not_detected","View notifications; Support queue; Rules and safety; Admin review required; RevenueCat debug; Open; Monetization hub","reference_client_not_credited_for_android_completion"
"expo_reference","/admin/jobs","admin","jobs.tsx","app/admin/jobs.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No jobs","reference_client_not_credited_for_android_completion"
"expo_reference","/admin/reports","admin","reports.tsx","app/admin/reports.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No reports; Mark reviewing; Resolve","reference_client_not_credited_for_android_completion"
"expo_reference","/admin/support","admin","support.tsx","app/admin/support.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No tickets","reference_client_not_credited_for_android_completion"
"expo_reference","/admin/users","admin","users.tsx","app/admin/users.tsx","","not_detected","detected","detected","not_detected","not_detected","detected","detected","not_detected","No users","reference_client_not_credited_for_android_completion"
"expo_reference","/admin/verification","admin","verification.tsx","app/admin/verification.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","detected","No submissions; Approve; Reject","reference_client_not_credited_for_android_completion"
"expo_reference","/adult/applications","adult","applications.tsx","app/adult/applications.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","detected","No applications; Dispute proof; Reject; Review proof","reference_client_not_credited_for_android_completion"
"expo_reference","/adult/dashboard","adult","dashboard.tsx","app/adult/dashboard.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","detected","Adult Pro planned; Post a teen-safe job; Post; Review applicants; Review; Subscription tools; Open; No posted jobs","reference_client_not_credited_for_android_completion"
"expo_reference","/adult/messages","adult","messages.tsx","app/adult/messages.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No threads; Open chat","reference_client_not_credited_for_android_completion"
"expo_reference","/adult/post-job","adult","post-job.tsx","app/adult/post-job.tsx","","not_detected","detected","not_detected","not_detected","detected","not_detected","detected","detected","Title; Description; Category; Public location text; City; State; Pay label; Minimum teen age; Maximum teen age","reference_client_not_credited_for_android_completion"
"expo_reference","/adult/profile","adult","profile.tsx","app/adult/profile.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","Enable push notifications; Username; Subscription and business tools; Ad preferences; View notifications; Support; Rules and safety; Sign out","reference_client_not_credited_for_android_completion"
"expo_reference","/adult/verification","adult","verification.tsx","app/adult/verification.tsx","","not_detected","detected","not_detected","not_detected","detected","not_detected","detected","detected","Business or adult display name; Business type; Notes for moderators; Submit for review","reference_client_not_credited_for_android_completion"
"expo_reference","/auth/sign-in","mixed","sign-in.tsx","app/auth/sign-in.tsx","supabase_client","not_detected","not_detected","not_detected","not_detected","detected","not_detected","detected","not_detected","Email; Password","reference_client_not_credited_for_android_completion"
"expo_reference","/auth/sign-up","mixed","sign-up.tsx","app/auth/sign-up.tsx","supabase_client","not_detected","detected","not_detected","not_detected","detected","detected","detected","detected","Email; Password","reference_client_not_credited_for_android_completion"
"expo_reference","/guardian/approvals","guardian","approvals.tsx","app/guardian/approvals.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No approvals; Reject; Review proof","reference_client_not_credited_for_android_completion"
"expo_reference","/guardian/messages","guardian","messages.tsx","app/guardian/messages.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No supervised threads; Open chat","reference_client_not_credited_for_android_completion"
"expo_reference","/guardian/profile","guardian","profile.tsx","app/guardian/profile.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","Enable push notifications; Username; Guardian Plus and subscriptions; Ad preferences; View notifications; Support; Rules and safety; Sign out","reference_client_not_credited_for_android_completion"
"expo_reference","/guardian/safety","guardian","safety.tsx","app/guardian/safety.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","detected","No safety pings","reference_client_not_credited_for_android_completion"
"expo_reference","/guardian/teens","guardian","teens.tsx","app/guardian/teens.tsx","","not_detected","detected","detected","not_detected","detected","not_detected","detected","detected","Teen invite code; Connect teen; Pause reason; Safety basics stay free; Subscription settings; Open; No connected teens","reference_client_not_credited_for_android_completion"
"expo_reference","/index","mixed","index.tsx","app/index.tsx","","detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","detected","","reference_client_not_credited_for_android_completion"
"expo_reference","/job/:id","mixed","[id].tsx","app/job/[id].tsx","","not_detected","detected","not_detected","not_detected","detected","detected","detected","detected","Report this job/poster; Guardian connected; No active guardian; Application note","reference_client_not_credited_for_android_completion"
"expo_reference","/legal","mixed","legal.tsx","app/legal.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","","reference_client_not_credited_for_android_completion"
"expo_reference","/messages/:threadId","mixed","[threadId].tsx","app/messages/[threadId].tsx","","not_detected","detected","not_detected","not_detected","detected","not_detected","detected","detected","Report message; Message","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization","mixed","index.tsx","app/monetization/index.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","detected","MORT Premium; Earn nearby. Move smart. Monetization stays teen-safe, transparent, and never paywalls safety.; Active entitlements; Current offering packages; Subscription plans; Open; Ad-free; Restore purchases; Manage subscription; Username token; Profile style pack; Job boost","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/ad-free","mixed","ad-free.tsx","app/monetization/ad-free.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","detected","Ad-free; Ads are disabled by default until consent, EAS testing, and ad units are ready.; Fair gating","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/job-boost","mixed","job-boost.tsx","app/monetization/job-boost.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Job boost; Optional adult/business visibility. Safety review always wins.; Suggested setup","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/manage","mixed","manage.tsx","app/monetization/manage.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Manage subscription; Manage billing in Apple subscription settings after real products exist.","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/paywall","mixed","paywall.tsx","app/monetization/paywall.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Make MORT yours.; Free stays useful. Plus just gives you extra style, control, and convenience.","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/profile-style-pack","mixed","profile-style-pack.tsx","app/monetization/profile-style-pack.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Neon green; Safety blue; Premium purple; Profile style pack; Cosmetic only. No safety, hiring, or ranking advantage.; Profile Style Pack; Preview accent","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/restore","mixed","restore.tsx","app/monetization/restore.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Restore purchases; Use this if you bought with the same Apple ID or after reinstalling MORT.","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/revenuecat-debug","mixed","revenuecat-debug.tsx","app/monetization/revenuecat-debug.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","detected","Debug unavailable; RevenueCat debug; Admin/dev-only view. No secrets are shown.","reference_client_not_credited_for_android_completion"
"expo_reference","/monetization/username-change","mixed","username-change.tsx","app/monetization/username-change.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Username token; You used your 3 free username changes. Another change is optional; your account still works.","reference_client_not_credited_for_android_completion"
"expo_reference","/notifications","mixed","notifications.tsx","app/notifications.tsx","","detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","Mark all read; No notifications; Mark read","reference_client_not_credited_for_android_completion"
"expo_reference","/onboarding","mixed","onboarding.tsx","app/onboarding.tsx","","not_detected","detected","not_detected","not_detected","not_detected","detected","detected","detected","Display name; Date of birth (YYYY-MM-DD); City; State; Sign out","reference_client_not_credited_for_android_completion"
"expo_reference","/proof/:applicationId","mixed","[applicationId].tsx","app/proof/[applicationId].tsx","","detected","detected","detected","not_detected","not_detected","detected","detected","detected","No proof yet; Open signed preview; Proof note; Save proof","reference_client_not_credited_for_android_completion"
"expo_reference","/report/:targetUserId","mixed","[targetUserId].tsx","app/report/[targetUserId].tsx","","not_detected","detected","not_detected","not_detected","not_detected","not_detected","detected","detected","Reason; Details; Submit report; Block user","reference_client_not_credited_for_android_completion"
"expo_reference","/settings/ad-preferences","mixed","ad-preferences.tsx","app/settings/ad-preferences.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","detected","Ad preferences; Ad settings stay conservative until consent and legal review are complete.; Consent controls coming after UMP/ATT setup","reference_client_not_credited_for_android_completion"
"expo_reference","/settings/subscription","mixed","subscription.tsx","app/settings/subscription.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","Subscription; Premium convenience controls, never safety paywalls.; View plans; Open; Restore purchases; Manage subscription; Username settings; Profile style pack","reference_client_not_credited_for_android_completion"
"expo_reference","/settings/username","mixed","username.tsx","app/settings/username.tsx","","not_detected","detected","not_detected","not_detected","not_detected","not_detected","detected","detected","Username; 3 free lifetime changes. Extra changes are optional and must pass safety checks.","reference_client_not_credited_for_android_completion"
"expo_reference","/support","mixed","support.tsx","app/support.tsx","","not_detected","detected","detected","not_detected","detected","not_detected","detected","not_detected","Subject; What happened?; No support tickets","reference_client_not_credited_for_android_completion"
"expo_reference","/teen/applications","teen","applications.tsx","app/teen/applications.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No applications","reference_client_not_credited_for_android_completion"
"expo_reference","/teen/feed","teen","feed.tsx","app/teen/feed.tsx","","detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No jobs yet","reference_client_not_credited_for_android_completion"
"expo_reference","/teen/messages","teen","messages.tsx","app/teen/messages.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","not_detected","No threads; Open chat","reference_client_not_credited_for_android_completion"
"expo_reference","/teen/profile","teen","profile.tsx","app/teen/profile.tsx","","not_detected","not_detected","not_detected","not_detected","not_detected","not_detected","detected","not_detected","Enable push notifications; Username; Subscription and ad-free; Ad preferences; View notifications; Support; Rules and safety; Sign out","reference_client_not_credited_for_android_completion"
"expo_reference","/teen/safety","teen","safety.tsx","app/teen/safety.tsx","","not_detected","detected","detected","not_detected","not_detected","not_detected","detected","detected","Guardian connected; No active guardian; Create guardian invite; Optional note; I; I need help; No pings yet","reference_client_not_credited_for_android_completion"
"flutter_android_authoritative","/","authenticated_or_public","SplashScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","public_route","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/account_trust_test.dart; flutter_mort/test/android_native_parity_test.dart; flutter_mort/test/app_lock_policy_test.dart; flutter_mort/test/bootstrap_and_button_test.dart; flutter_mort/test/crash_reporting_test.dart; flutter_mort/test/date_of_birth_field_test.dart; flutter_mort/test/date_of_birth_test.dart; flutter_mort/test/edge_observability_contract_test.dart; flutter_mort/test/feature_expansion_contract_test.dart; flutter_mort/test/google_play_billing_contract_test.dart; flutter_mort/test/guardian_job_profile_features_test.dart; flutter_mort/test/identity_verification_provider_test.dart; flutter_mort/test/job_progress_widget_test.dart; flutter_mort/test/legal_trust_foundation_test.dart; flutter_mort/test/mission_pilot_test.dart; flutter_mort/test/monetization_safety_test.dart; flutter_mort/test/mort_0_9_3_security_contract_test.dart; flutter_mort/test/mort_0_9_4_admin_moderation_contract_test.dart; flutter_mort/test/mort_guide_contract_test.dart; flutter_mort/test/notification_destination_test.dart; flutter_mort/test/operational_controls_contract_test.dart; flutter_mort/test/profile_persistence_contract_test.dart; flutter_mort/test/release_candidate_policy_test.dart; flutter_mort/test/route_access_test.dart; flutter_mort/test/safe_uri_test.dart; flutter_mort/test/stripe_marketplace_contract_test.dart; flutter_mort/test/support_chat_widget_test.dart; flutter_mort/test/user_facing_error_test.dart; flutter_mort/test/validators_test.dart; flutter_mort/test/widget_test.dart"
"flutter_android_authoritative","/account-status","authenticated_or_public","AccountStatusScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/notification_destination_test.dart"
"flutter_android_authoritative","/admin/abduction-concerns","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/account-sharing","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/account-trust","admin","TrustAdminReviewScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference"
"flutter_android_authoritative","/admin/action-logs","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/adult-id","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/business-verifications","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/evidence-preservation","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/grooming-signals","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/home","admin","RoleHomeScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/incidents","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/jobs","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/lawful-requests","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/messages","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/monetization","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/operational-alerts","admin","AdminOperationalAlertsScreen","flutter_mort/lib/features/admin/admin_operational_alerts_screen.dart","adminRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","Operational alerts; Redacted reliability and safety signals. Every load and action requires a specialized server role.; Operational queue unavailable; Retry; No alerts in this queue; Acknowledge; Resolve","no_direct_static_reference"
"flutter_android_authoritative","/admin/payment-operations","admin","AdminPaymentOperationsScreen","flutter_mort/lib/features/payments/admin_payment_operations_screen.dart","stripeMarketplaceRepositoryProvider","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","Payment review and resolution; Human review and provider execution are separate, audited roles. All money and payout destinations come from server records.; Loading assigned payment work...; Payment operations unavailable; Retry; Restricted role required; Stripe ${_label(data[; Assigned human reviews; No assigned disputes; Prepared server resolutions; No prepared resolutions","no_direct_static_reference"
"flutter_android_authoritative","/admin/person-mismatch","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
"flutter_android_authoritative","/admin/property-theft","admin","AdminQueueScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference"
