"client","route","role","purpose","screen","source","backend_dependency","authorization_requirement","loading_state","populated_state","empty_state","offline_state","validation_state","unauthorized_state","recoverable_error_state","nonrecoverable_error_state","success_state","accessibility","deep_link_support","analytics_event","primary_actions","current_test_coverage","remaining_defect"
"flutter_android_authoritative","/settings","authenticated_or_public","Enter MORT","SettingsScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/account-deletion","authenticated_or_public","Request account deletion","AccountDeletionRequestScreen","flutter_mort/lib/features/settings/account_management_screens.dart","accountDeletionRepositoryProvider; authRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Request account deletion; Submit a verified request to delete your MORT account and ordinary profile data. This does not require contacting support first.; Checking deletion status...; Cancel pending request; Confirm your password; Type DELETE to confirm; Submit deletion request","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/account-trust","authenticated_or_public","Trust profile unavailable","AccountTrustScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/active-sessions","authenticated_or_public","Loading verification status","AccountSessionsScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/activity","authenticated_or_public","Your MORT activity","ActivityHistoryScreen","flutter_mort/lib/features/profile/activity_history_screen.dart","applicationsRepositoryProvider; jobsRepositoryProvider; guardianRepositoryProvider; reviewsRepositoryProvider; safetyRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","not_detected","not_detected","registered_internal_route","not_collected_by_design","Your MORT activity; This view shows only activity available to your account. Admin records and other users\; Applications and work; Posted jobs; Guardian links; Approved reviews received; Safety reports you submitted; $title unavailable","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/ad-preferences","authenticated_or_public","Enter MORT","AdPreferencesScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/business-registry","authenticated_or_public","Trust profile unavailable","BusinessRegistryMatchScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/connected-accounts","authenticated_or_public","Continue with Google","ConnectedAccountsScreen","flutter_mort/lib/features/auth/google_auth_screens.dart","authRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Continue with Google; Checking your MORT account...; Sign-in not completed; Back to sign in; Checking email confirmation...; Email not confirmed here; Continue to MORT; Sign in with new password; New password; Confirm new password; Update password; Verifying password reset link...","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/device-security","authenticated_or_public","Trust profile unavailable","DeviceSecuritySettingsScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/digital-id","authenticated_or_public","Trust profile unavailable","DigitalIDAvailabilityScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/guardian-mode","authenticated_or_public","Guardian setup is optional","GuardianModeScreen","flutter_mort/lib/features/guardian/guardian_mode_screens.dart","guardianRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Guardian setup is optional; Guardian linking is designed for teen accounts. You can manage your own Guardian Mode connections later in Settings.; Continue to safety; Add a guardian? Optional.; Guardian Mode can share selected safety alerts and check-ins with someone you trust. You can skip this and set it up later.; Guardian email (optional); Link a guardian now; Send an invite; Use an invite code; Continue; Skip for now; Unlink this guardian?","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/identity-verification","authenticated_or_public","Loading verification status","IdentityVerificationScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/legal","authenticated_or_public","Open the _legalIndex product surface","_legalIndex","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","not_detected","registered_internal_route","not_collected_by_design","","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/native-permissions","authenticated_or_public","Permissions","NativePermissionsScreen","flutter_mort/lib/features/settings/native_permissions_screen.dart","","authenticated_or_public_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Permissions; MORT asks only when you use a related feature. Background location is not requested.; Checking device permissions...; Permission status unavailable; Retry; Notifications; Camera; Photos; Foreground location; Open device settings; Request when needed","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/partner-code","authenticated_or_public","Trust profile unavailable","PartnerCodeVerificationScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/passkeys","authenticated_or_public","Trust profile unavailable","PasskeySettingsScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/privacy","authenticated_or_public","Enter MORT","LegalDocScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/profile","authenticated_or_public","Enter MORT","ProfileSetupScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/profile_persistence_contract_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/settings/reviews","authenticated_or_public","Loading review eligibility","MyReviewsScreen","flutter_mort/lib/features/profile/review_screens.dart","applicationsRepositoryProvider; reviewsRepositoryProvider; authRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Loading review eligibility; Review unavailable; Application unavailable; Thanks for the feedback; MORT permits one review per side for each job.; Review not available yet; Leave a review; Rate your experience for ${application.job?.title ?? ; $_rating; Short review (optional); Submit review; Reviews received","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/safety-cases","authenticated_or_public","Loading verification status","SafetyCasesScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/safety-circle","authenticated_or_public","Loading verification status","SafetyCircleScreen","flutter_mort/lib/features/safety/trust_safety_screens.dart","trustSafetyRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Loading verification status; Identity verification; Public marketplace participation stays closed until secure production verification is available. Guardian Mode remains optional.; Verification unavailable; Verification is not a safety guarantee; Identity verification is not accepting public submissions yet.; Sandbox restricted; TEST MODE; Start simulated verification; Production provider unavailable; Provider session required; Request another review","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/school-affiliation","authenticated_or_public","Trust profile unavailable","SchoolEmailVerificationScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/subscription","authenticated_or_public","MORT Plus","MortPlusView","flutter_mort/lib/features/monetization/screens/google_play_billing_screens.dart","","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","not_detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","MORT Plus; Cosmetic and convenience extras. Jobs, safety, reporting, basic Guardian Mode, and applying stay free.; Choose a Google Play plan; Prices and billing periods below come from Google Play. Subscriptions renew automatically until canceled in Google Play.; Cosmetic packs; One-time purchases. They do not improve job or safety access.; Restore purchases; Manage subscription; Loading Google Play products...; Browse, apply, post jobs, and message; Reports, blocking, Safety Ping, and appeals; Basic Guardian Mode and FAQ help","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/trust-appeal","authenticated_or_public","Trust profile unavailable","VerificationAppealScreen","flutter_mort/lib/features/trust/account_trust_screens.dart","accountTrustRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Trust profile unavailable; Try again; Your trust profile; Signals are precise and server-derived. No badge guarantees identity, behavior, or safety.; Read trust-level details; Device security; Passkeys; School affiliation; Partner code; Business registry; Digital ID availability; Appeal a trust decision","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/settings/username","authenticated_or_public","Enter MORT","UsernameSettingsScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/splash","authenticated_or_public","Enter MORT","SplashScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","not_detected","detected","public_route","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/support","authenticated_or_public","MORT Support","SupportHomeScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","public_route_with_server_authorization_for_mutations","detected","detected","detected","detected","detected","public_route","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","flutter_mort/test/account_trust_test.dart; flutter_mort/test/mort_0_9_3_security_contract_test.dart; flutter_mort/test/mort_guide_contract_test.dart; flutter_mort/test/notification_destination_test.dart; flutter_mort/test/safe_uri_test.dart; flutter_mort/test/support_chat_widget_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/support/new","authenticated_or_public","MORT Support","NewSupportConversationScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","flutter_mort/test/support_chat_widget_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/support/ticket/:ticketId","authenticated_or_public","MORT Support","SupportTicketScreen","flutter_mort/lib/features/support/support_screens.dart","authRepositoryProvider; supportRepositoryProvider","authenticated_or_public_route_guard_plus_server_authorization","detected","detected","detected","detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","MORT Support; Approved self-service help and private human-reviewed support cases.; Ask MORT Guide; Safety Center; Email fallback; Sign in for private support; Sign in; Start a support conversation; Your support history; Loading support cases...; Support history unavailable; Retry","flutter_mort/test/support_chat_widget_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/teen/applications","teen","Applicants","ApplicationListScreen","flutter_mort/lib/features/jobs/application_screens.dart","applicationsRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Applicants; View, accept, decline, and complete applications through protected job actions.; Approval requests; Only linked-teen applications for jobs that requested approval appear here.; Applications; Track real submission, review, assignment, work, proof, and completion states.; Applications unavailable; Retry; Nothing here yet; Availability confirmed; Approve for poster review; Decline","flutter_mort/test/notification_destination_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/teen/applications/:id","teen","Applicants","ApplicationListScreen","flutter_mort/lib/features/jobs/application_screens.dart","applicationsRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Applicants; View, accept, decline, and complete applications through protected job actions.; Approval requests; Only linked-teen applications for jobs that requested approval appear here.; Applications; Track real submission, review, assignment, work, proof, and completion states.; Applications unavailable; Retry; Nothing here yet; Availability confirmed; Approve for poster review; Decline","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/availability","teen","Enter MORT","AvailabilityScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/goals","teen","Pilot eligibility","EarningsGoalsScreen","flutter_mort/lib/features/mission/mission_pilot_screens.dart","missionPilotRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Pilot eligibility; Approved organization support and hosted server rules control protected marketplace access.; Pilot access unavailable; Try again; Guardian Mode; Permanent address; Public marketplace; Real document collection; Payment custody; Partner invitation; Partner attestations; Acknowledge teen rules","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/home","teen","Enter MORT","RoleHomeScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/hustle-academy","teen","Open the _academy product surface","_academy","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","teen_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","not_detected","registered_internal_route","not_collected_by_design","","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/jobs","teen","Nearby jobs","TeenJobFeedScreen","flutter_mort/lib/features/jobs/teen_job_screens.dart","jobsRepositoryProvider; applicationsRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_internal_route","not_collected_by_design","Nearby jobs; Search open jobs by general area details. Exact addresses are never shown in the public feed.; Search jobs; Category; Minimum pay in dollars; Payment type; Schedule; Applicant verification preference; Guardian approval; Work environment; City; State code","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/jobs/:id","teen","Nearby jobs","TeenJobDetailScreen","flutter_mort/lib/features/jobs/teen_job_screens.dart","jobsRepositoryProvider; applicationsRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","not_detected","route_guard_detected","detected","not_detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Nearby jobs; Search open jobs by general area details. Exact addresses are never shown in the public feed.; Search jobs; Category; Minimum pay in dollars; Payment type; Schedule; Applicant verification preference; Guardian approval; Work environment; City; State code","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/portfolio","teen","Open the _pilotUnavailable product surface","_pilotUnavailable","flutter_mort/lib/core/routing/app_router.dart","authRepositoryProvider","teen_route_guard_plus_server_authorization","detected","not_detected","not_detected","not_detected","not_detected","route_guard_detected","detected","detected","detected","not_detected","registered_internal_route","not_collected_by_design","","no_direct_static_reference","no_direct_static_test_reference"
"flutter_android_authoritative","/teen/profile","teen","Enter MORT","ProfileSetupScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_internal_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","flutter_mort/test/profile_persistence_contract_test.dart","requires_physical_android_accessibility_offline_and_process_death_validation"
"flutter_android_authoritative","/teen/proof/:applicationId","teen","Enter MORT","ProofUploadScreen","flutter_mort/lib/features/mort_screens.dart","missionPilotRepositoryProvider; authRepositoryProvider; profileRepositoryProvider; jobsRepositoryProvider; applicationsRepositoryProvider; uploadsRepositoryProvider; messagingRepositoryProvider; safetyRepositoryProvider; notificationsRepositoryProvider; adminRepositoryProvider; guardianRepositoryProvider; monetizationRepositoryProvider","teen_route_guard_plus_server_authorization","detected","detected","detected","not_detected","detected","route_guard_detected","detected","detected","detected","detected","registered_parameterized_or_callback_route","not_collected_by_design","Enter MORT; Sign in; MORT; A darker, cleaner local hustle app for teens, adults, guardians, and safety moderation.; Free safety tools stay free; Create account; Read teen safety; MORT cannot connect right now; Close and reopen the app, then try again. Contact MORT Support if the problem continues.; Connection required; MORT is paused safely; Marketplace and account actions are temporarily unavailable while safety or reliability work is completed.","no_direct_static_reference","no_direct_static_test_reference"
